,Position,Driver,Car,Time / Gap,Laps
3,1,Mika Hakkinen,McLaren Mercedes,1:18.282,19
1,2,Michael Schumacher,Ferrari,+0.174s,30
5,3,Ralf Schumacher,Williams BMW,+0.443s,22
4,4,David Coulthard,McLaren Mercedes,+0.749s,31
18,5,Eddie Irvine,Jaguar Cosworth,+0.799s,31
12,6,Jarno Trulli,Jordan Honda,+1.025s,25
6,7,Juan Pablo Montoya,Williams BMW,+1.321s,28
2,8,Rubens Barrichello,Ferrari,+1.369s,24
22,9,Jean Alesi,Prost Acer,+1.738s,23
11,10,Heinz-Harald Frentzen,Jordan Honda,+1.782s,19
10,11,Jacques Villeneuve,BAR Honda,+2.115s,34
9,12,Olivier Panis,BAR Honda,+2.246s,33
7,13,Giancarlo Fisichella,Benetton Renault,+2.309s,21
8,14,Jenson Button,Benetton Renault,+3.034s,19
17,15,Kimi Räikkönen,Sauber Petronas,+3.339s,15
21,16,Fernando Alonso,Minardi European,+3.388s,27
14,17,Jos Verstappen,Arrows Asiatech,+3.545s,17
15,18,Enrique Bernoldi,Arrows Asiatech,+3.742s,13
16,19,Nick Heidfeld,Sauber Petronas,+3.925s,25
19,20,Pedro de la Rosa,Jaguar Cosworth,+4.034s,38
20,21,Tarso Marques,Minardi European,+5.031s,27
23,22,Luciano Burti,Prost Acer,+7.513s,13
