,Position,Driver,Car,Laps,Time,Points
15,1,Jean-Pierre Jabouille,Renault,54,1:26:15.730,9
27,2,Alan  Jones,Williams Ford,54,+0.820s,6
28,3,Carlos Reutemann,Williams Ford,54,+19.360s,4
26,4,Jacques Laffite,Ligier Ford,54,+42.020s,3
5,5,Nelson Piquet,Brabham Ford,54,+62.810s,2
12,6,Elio de Angelis,Lotus Ford,54,+74.970s,1
8,7,Alain Prost,McLaren Ford,54,+93.410s,0
2,8,Gilles Villeneuve,Ferrari,53,+1 lap,0
16,9,Rene Arnoux,Renault,53,+1 lap,0
6,10,Hector Rebaque,Brabham Ford,53,+1 lap,0
20,11,Emerson Fittipaldi,Fittipaldi Ford,53,+1 lap,0
9,12,Marc Surer,ATS Ford,53,+1 lap,0
1,13,Jody Scheckter,Ferrari,53,+1 lap,0
29,14,Riccardo Patrese,Arrows Ford,53,+1 lap,0
50,15,Rupert Keegan,Williams Ford,52,+2 laps,0
21,16,Keke Rosberg,Fittipaldi Ford,52,+2 laps,0
43,NC,Nigel Mansell,Lotus Ford,40,DNF,0
7,NC,John Watson,McLaren Ford,34,DNF,0
23,NC,Bruno Giacomelli,Alfa Romeo,28,DNF,0
3,NC,Jean-Pierre Jarier,Tyrrell Ford,25,DNF,0
25,NC,Didier Pironi,Ligier Ford,25,DNF,0
31,NC,Eddie  Cheever,Osella Ford,23,DNF,0
4,NC,Derek Daly,Tyrrell Ford,12,DNF,0
11,NC,Mario Andretti,Lotus Ford,6,DNF,0
