,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:18.271,32
6,2,Nico Rosberg,Mercedes,+0.032s,31
3,3,Daniel Ricciardo,Red Bull Racing Renault,+0.235s,37
14,4,Fernando Alonso,Ferrari,+0.659s,31
1,5,Sebastian Vettel,Red Bull Racing Renault,+0.772s,33
7,6,Kimi Räikkönen,Ferrari,+1.196s,31
77,7,Valtteri Bottas,Williams Mercedes,+1.223s,31
11,8,Sergio Perez,Force India Mercedes,+1.395s,29
20,9,Kevin Magnussen,McLaren Mercedes,+1.518s,29
27,10,Nico Hulkenberg,Force India Mercedes,+1.585s,38
22,11,Jenson Button,McLaren Mercedes,+1.762s,35
21,12,Esteban Gutierrez ,Sauber Ferrari,+1.847s,33
8,13,Romain Grosjean,Lotus Renault,+1.936s,33
13,14,Pastor Maldonado,Lotus Renault,+1.970s,38
25,15,Jean-Eric Vergne,STR Renault,+1.989s,36
19,16,Felipe Massa,Williams Mercedes,+2.246s,25
99,17,Adrian Sutil,Sauber Ferrari,+2.465s,18
26,18,Daniil Kvyat,STR Renault,+2.643s,37
17,19,Jules Bianchi,Marussia Ferrari,+3.039s,27
9,20,Marcus Ericsson,Caterham Renault,+3.792s,40
10,21,Kamui Kobayashi,Caterham Renault,+4.221s,38
4,22,Max Chilton,Marussia Ferrari,+7.546s,7
