,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:17.779,24
44,2,Lewis Hamilton,Mercedes,+0.601s,20
14,3,Fernando Alonso,Ferrari,+0.605s,11
19,4,Felipe Massa,Williams Mercedes,+0.796s,18
77,5,Valtteri Bottas,Williams Mercedes,+0.832s,19
20,6,Kevin Magnussen,McLaren Mercedes,+0.977s,16
3,7,Daniel Ricciardo,Red Bull Racing Renault,+0.990s,13
7,8,Kimi Räikkönen,Ferrari,+1.063s,8
1,9,Sebastian Vettel,Red Bull Racing Renault,+1.111s,17
27,10,Nico Hulkenberg,Force India Mercedes,+1.348s,19
26,11,Daniil Kvyat,STR Renault,+1.352s,19
25,12,Jean-Eric Vergne,STR Renault,+1.691s,20
22,13,Jenson Button,McLaren Mercedes,+1.710s,15
11,14,Sergio Perez,Force India Mercedes,+1.726s,21
21,15,Esteban Gutierrez ,Sauber Ferrari,+1.822s,23
8,16,Romain Grosjean,Lotus Renault,+2.299s,23
17,17,Jules Bianchi,Marussia Ferrari,+2.419s,21
13,18,Pastor Maldonado,Lotus Renault,+2.687s,19
99,19,Adrian Sutil,Sauber Ferrari,+3.065s,6
10,20,Kamui Kobayashi,Caterham Renault,+3.239s,21
9,21,Marcus Ericsson,Caterham Renault,+5.298s,14
4,22,Max Chilton,Marussia Ferrari,+5.670s,7
