,Position,Driver,Car,Laps,Time,Points
6,1,Nico Rosberg,Mercedes,67,1:33:42.914,25
77,2,Valtteri Bottas,Williams Mercedes,67,+20.789s,18
44,3,Lewis Hamilton,Mercedes,67,+22.530s,15
1,4,Sebastian Vettel,Red Bull Racing Renault,67,+44.014s,12
14,5,Fernando Alonso,Ferrari,67,+52.467s,10
3,6,Daniel Ricciardo,Red Bull Racing Renault,67,+52.549s,8
27,7,Nico Hulkenberg,Force India Mercedes,67,+64.178s,6
22,8,Jenson Button,McLaren Mercedes,67,+84.711s,4
20,9,Kevin Magnussen,McLaren Mercedes,66,+1 lap,2
11,10,Sergio Perez,Force India Mercedes,66,+1 lap,1
7,11,Kimi Räikkönen,Ferrari,66,+1 lap,0
13,12,Pastor Maldonado,Lotus Renault,66,+1 lap,0
25,13,Jean-Eric Vergne,STR Renault,66,+1 lap,0
21,14,Esteban Gutierrez ,Sauber Ferrari,66,+1 lap,0
17,15,Jules Bianchi,Marussia Ferrari,66,+1 lap,0
10,16,Kamui Kobayashi,Caterham Renault,65,+2 laps,0
4,17,Max Chilton,Marussia Ferrari,65,+2 laps,0
9,18,Marcus Ericsson,Caterham Renault,65,+2 laps,0
99,NC,Adrian Sutil,Sauber Ferrari,47,DNF,0
26,NC,Daniil Kvyat,STR Renault,44,DNF,0
8,NC,Romain Grosjean,Lotus Renault,26,DNF,0
19,NC,Felipe Massa,Williams Mercedes,0,DNF,0
