,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:19.131,29
44,2,Lewis Hamilton,Mercedes,+0.065s,25
14,3,Fernando Alonso,Ferrari,+0.292s,21
3,4,Daniel Ricciardo,Red Bull Racing Renault,+0.566s,27
22,5,Jenson Button,McLaren Mercedes,+0.702s,24
1,6,Sebastian Vettel,Red Bull Racing Renault,+0.966s,28
20,7,Kevin Magnussen,McLaren Mercedes,+0.974s,32
7,8,Kimi Räikkönen,Ferrari,+1.079s,21
26,9,Daniil Kvyat,STR Renault,+1.206s,28
99,10,Adrian Sutil,Sauber Ferrari,+1.374s,18
19,11,Felipe Massa,Williams Mercedes,+1.411s,19
25,12,Jean-Eric Vergne,STR Renault,+1.455s,23
27,13,Nico Hulkenberg,Force India Mercedes,+1.461s,22
11,14,Sergio Perez,Force India Mercedes,+1.467s,24
41,15,Susie Wolff,Williams Mercedes,+1.638s,22
36,16,Giedo van der Garde,Sauber Ferrari,+1.651s,23
8,17,Romain Grosjean,Lotus Renault,+2.472s,20
13,18,Pastor Maldonado,Lotus Renault,+2.723s,30
10,19,Kamui Kobayashi,Caterham Renault,+3.441s,31
17,20,Jules Bianchi,Marussia Ferrari,+3.851s,24
9,21,Marcus Ericsson,Caterham Renault,+4.125s,35
4,22,Max Chilton,Marussia Ferrari,+4.168s,22
