,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:18.341,38
6,2,Nico Rosberg,Mercedes,+0.024s,39
3,3,Daniel Ricciardo,Red Bull Racing Renault,+0.102s,35
7,4,Kimi Räikkönen,Ferrari,+0.546s,38
20,5,Kevin Magnussen,McLaren Mercedes,+0.619s,40
19,6,Felipe Massa,Williams Mercedes,+0.683s,36
22,7,Jenson Button,McLaren Mercedes,+0.880s,40
1,8,Sebastian Vettel,Red Bull Racing Renault,+0.907s,35
14,9,Fernando Alonso,Ferrari,+0.988s,32
77,10,Valtteri Bottas,Williams Mercedes,+1.044s,34
99,11,Adrian Sutil,Sauber Ferrari,+1.076s,41
26,12,Daniil Kvyat,STR Renault,+1.111s,27
11,13,Sergio Perez,Force India Mercedes,+1.240s,28
27,14,Nico Hulkenberg,Force India Mercedes,+1.252s,32
25,15,Jean-Eric Vergne,STR Renault,+1.419s,32
13,16,Pastor Maldonado,Lotus Renault,+1.817s,35
8,17,Romain Grosjean,Lotus Renault,+2.017s,35
21,18,Esteban Gutierrez ,Sauber Ferrari,+2.163s,40
17,19,Jules Bianchi,Marussia Ferrari,+2.987s,31
9,20,Marcus Ericsson,Caterham Renault,+3.529s,21
4,21,Max Chilton,Marussia Ferrari,+3.557s,28
10,22,Kamui Kobayashi,Caterham Renault,+5.387s,12
