,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:14.561,27
1,2,Mika Hakkinen,McLaren Mercedes,+0.134s,31
3,3,Michael Schumacher,Ferrari,+0.366s,53
4,4,Rubens Barrichello,Ferrari,+0.583s,42
5,5,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.665s,45
9,6,Ralf Schumacher,Williams BMW,+0.688s,36
6,7,Jarno Trulli,Jordan Mugen Honda,+1.085s,42
10,8,Jenson Button,Williams BMW,+1.180s,44
20,9,Marc Gene,Minardi Fondmetal,+1.245s,45
22,10,Jacques Villeneuve,BAR Honda,+1.586s,49
12,11,Alexander Wurz,Benetton Playlife,+1.784s,43
7,12,Eddie Irvine,Jaguar Cosworth,+1.985s,42
19,13,Jos Verstappen,Arrows Supertec,+2.011s,30
15,14,Nick Heidfeld,Prost Peugeot,+2.065s,32
23,15,Ricardo Zonta,BAR Honda,+2.095s,50
17,16,Mika Salo,Sauber Petronas,+2.099s,38
8,17,Johnny Herbert,Jaguar Cosworth,+2.109s,42
18,18,Pedro de la Rosa,Arrows Supertec,+2.226s,42
16,19,Pedro Diniz,Sauber Petronas,+2.277s,47
21,20,Gaston Mazzacane,Minardi Fondmetal,+2.341s,41
11,21,Giancarlo Fisichella,Benetton Playlife,+2.492s,23
14,22,Jean Alesi,Prost Peugeot,+3.652s,15
