,Position,Driver,Car,Time / Gap,Laps
2,1,Lewis Hamilton,McLaren Mercedes,1:18.734,38
1,2,Fernando Alonso,McLaren Mercedes,+0.214s,34
5,3,Felipe Massa,Ferrari,+0.749s,36
12,4,Jarno Trulli,Toyota,+0.977s,35
6,5,Kimi Räikkönen,Ferrari,+0.980s,29
4,6,Heikki Kovalainen,Renault,+1.055s,40
3,7,Giancarlo Fisichella,Renault,+1.192s,39
14,8,David Coulthard,Red Bull Renault,+1.215s,33
11,9,Ralf Schumacher,Toyota,+1.235s,40
10,10,Robert Kubica,Sauber BMW,+1.335s,45
15,11,Mark Webber,Red Bull Renault,+1.335s,35
17,12,Alexander Wurz,Williams Toyota,+1.499s,37
16,13,Nico Rosberg,Williams Toyota,+1.536s,43
7,14,Jenson Button,Honda,+1.602s,44
9,15,Nick Heidfeld,Sauber BMW,+1.728s,36
20,16,Adrian Sutil,Spyker Ferrari,+2.002s,37
8,17,Rubens Barrichello,Honda,+2.155s,33
18,18,Vitantonio Liuzzi,STR Ferrari,+2.251s,44
19,19,Sebastian Vettel,STR Ferrari,+2.263s,38
23,20,Anthony Davidson,Super Aguri Honda,+2.273s,34
21,21,Sakon Yamamoto,Spyker Ferrari,+2.571s,38
22,22,Takuma Sato,Super Aguri Honda,+2.618s,34
