,Position,Driver,Car,Time / Gap,Laps
17,1,Alexander Wurz,Williams Toyota,1:32.746,3
16,2,Nico Rosberg,Williams Toyota,+2.012s,3
12,3,Jarno Trulli,Toyota,+3.404s,3
19,4,Sebastian Vettel,STR Ferrari,,1
20,5,Adrian Sutil,Spyker Ferrari,,1
21,6,Sakon Yamamoto,Spyker Ferrari,,1
18,7,Vitantonio Liuzzi,STR Ferrari,,1
10,8,Robert Kubica,Sauber BMW,,1
3,9,Giancarlo Fisichella,Renault,,1
4,10,Heikki Kovalainen,Renault,,1
11,11,Ralf Schumacher,Toyota,,2
9,12,Nick Heidfeld,Sauber BMW,,1
22,13,Takuma Sato,Super Aguri Honda,,2
15,14,Mark Webber,Red Bull Renault,,1
23,15,Anthony Davidson,Super Aguri Honda,,2
7,16,Jenson Button,Honda,,2
14,17,David Coulthard,Red Bull Renault,,1
1,18,Fernando Alonso,McLaren Mercedes,,2
8,19,Rubens Barrichello,Honda,,2
2,20,Lewis Hamilton,McLaren Mercedes,,1
5,21,Felipe Massa,Ferrari,,1
