,Position,Driver,Car,Time / Gap,Laps
9,1,Kimi Räikkönen,McLaren Mercedes,1:14.232,12
5,2,Fernando Alonso,Renault,+0.438s,15
10,3,Juan Pablo Montoya,McLaren Mercedes,+0.513s,13
6,4,Giancarlo Fisichella,Renault,+0.514s,19
4,5,Takuma Sato,BAR Honda,+0.651s,16
17,6,Ralf Schumacher,Toyota,+1.048s,12
3,7,Jenson Button,BAR Honda,+1.050s,13
1,8,Michael Schumacher,Ferrari,+1.084s,13
8,9,Nick Heidfeld,Williams BMW,+1.491s,11
7,10,Mark Webber,Williams BMW,+1.662s,14
2,11,Rubens Barrichello,Ferrari,+1.763s,14
12,12,Felipe Massa,Sauber Petronas,+1.788s,13
16,13,Jarno Trulli,Toyota,+1.831s,8
14,14,David Coulthard,RBR Cosworth,+2.109s,15
11,15,Jacques Villeneuve,Sauber Petronas,+2.123s,13
15,16,Christian Klien,RBR Cosworth,+2.123s,15
19,17,Narain Karthikeyan,Jordan Toyota,+2.983s,12
18,18,Tiago Monteiro,Jordan Toyota,+3.386s,19
20,19,Patrick Friesacher ,Minardi Cosworth,+3.389s,13
21,20,Christijan Albers,Minardi Cosworth,+3.493s,14
