,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:14.662,30
38,2,Ricardo Zonta,Toyota,+0.196s,33
5,3,Fernando Alonso,Renault,+0.714s,33
10,4,Juan Pablo Montoya,McLaren Mercedes,+0.963s,18
9,5,Kimi Räikkönen,McLaren Mercedes,+1.017s,21
6,6,Giancarlo Fisichella,Renault,+1.184s,32
3,7,Jenson Button,BAR Honda,+1.528s,32
4,8,Takuma Sato,BAR Honda,+1.651s,32
17,9,Ralf Schumacher,Toyota,+1.702s,23
2,10,Rubens Barrichello,Ferrari,+1.797s,23
16,11,Jarno Trulli,Toyota,+1.976s,26
7,12,Mark Webber,Williams BMW,+1.999s,30
11,13,Jacques Villeneuve,Sauber Petronas,+2.056s,23
12,14,Felipe Massa,Sauber Petronas,+2.065s,29
8,15,Nick Heidfeld,Williams BMW,+2.164s,26
1,16,Michael Schumacher,Ferrari,+2.538s,26
14,17,David Coulthard,RBR Cosworth,+2.637s,27
15,18,Christian Klien,RBR Cosworth,+3.260s,26
20,19,Patrick Friesacher ,Minardi Cosworth,+3.453s,25
19,20,Narain Karthikeyan,Jordan Toyota,+3.572s,28
21,21,Christijan Albers,Minardi Cosworth,+3.801s,22
18,22,Tiago Monteiro,Jordan Toyota,+4.524s,30
37,23,Scott Speed,RBR Cosworth,+4.608s,15
