,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:16.415,26
38,2,Ricardo Zonta,Toyota,+0.169s,27
9,3,Kimi Räikkönen,McLaren Mercedes,+0.262s,10
3,4,Jenson Button,BAR Honda,+0.295s,11
1,5,Michael Schumacher,Ferrari,+0.457s,12
10,6,Juan Pablo Montoya,McLaren Mercedes,+0.530s,10
6,7,Giancarlo Fisichella,Renault,+0.866s,6
4,8,Takuma Sato,BAR Honda,+1.043s,10
17,9,Ralf Schumacher,Toyota,+1.082s,10
2,10,Rubens Barrichello,Ferrari,+1.126s,11
8,11,Nick Heidfeld,Williams BMW,+1.324s,5
16,12,Jarno Trulli,Toyota,+1.634s,6
7,13,Mark Webber,Williams BMW,+1.723s,6
12,14,Felipe Massa,Sauber Petronas,+1.837s,8
37,15,Scott Speed,RBR Cosworth,+2.084s,22
11,16,Jacques Villeneuve,Sauber Petronas,+2.317s,7
15,17,Christian Klien,RBR Cosworth,+2.797s,10
14,18,David Coulthard,RBR Cosworth,+3.279s,10
19,19,Narain Karthikeyan,Jordan Toyota,+3.376s,21
20,20,Patrick Friesacher ,Minardi Cosworth,+5.575s,12
21,21,Christijan Albers,Minardi Cosworth,+6.037s,18
18,22,Tiago Monteiro,Jordan Toyota,+6.737s,5
5,23,Fernando Alonso,Renault,,2
