,Position,Driver,Car,Time / Gap,Laps
5,1,Fernando Alonso,Ferrari,1:31.894,30
2,2,Mark Webber,Red Bull Racing Renault,+0.323s,24
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.374s,27
6,4,Felipe Massa,Ferrari,+0.787s,23
3,5,Lewis Hamilton,McLaren Mercedes,+1.102s,18
4,6,Jenson Button,McLaren Mercedes,+1.734s,22
8,7,Nico Rosberg,Mercedes,+1.893s,33
14,8,Adrian Sutil,Force India Mercedes,+1.938s,27
15,9,Nico Hulkenberg,Force India Mercedes,+1.964s,26
7,10,Michael Schumacher,Mercedes,+1.969s,31
10,11,Vitaly Petrov,Renault,+2.200s,22
19,12,Jaime Alguersuari,STR Ferrari,+3.221s,23
18,13,Sebastien Buemi,STR Ferrari,+3.477s,20
11,14,Rubens Barrichello,Williams Cosworth,+3.495s,24
9,15,Nick Heidfeld,Renault,+3.550s,22
17,16,Sergio Perez,Sauber Ferrari,+4.477s,22
20,17,Heikki Kovalainen,Lotus Renault,+4.498s,29
12,18,Pastor Maldonado,Williams Cosworth,+4.948s,29
16,19,Kamui Kobayashi,Sauber Ferrari,+4.988s,27
23,20,Narain Karthikeyan,HRT Cosworth,+6.610s,22
21,21,Karun Chandhok,Lotus Renault,+6.871s,19
22,22,Daniel Ricciardo,HRT Cosworth,+7.385s,24
24,23,Timo Glock,Virgin Cosworth,+8.215s,23
25,24,Jerome d'Ambrosio,Virgin Cosworth,+8.534s,22
