,Position,Driver,Car,Laps,Time,Points
3,1,Lewis Hamilton,McLaren Mercedes,60,1:37:30.334,25
5,2,Fernando Alonso,Ferrari,60,+3.980s,18
2,3,Mark Webber,Red Bull Racing Renault,60,+9.788s,15
1,4,Sebastian Vettel,Red Bull Racing Renault,60,+47.921s,12
6,5,Felipe Massa,Ferrari,60,+52.252s,10
14,6,Adrian Sutil,Force India Mercedes,60,+86.208s,8
8,7,Nico Rosberg,Mercedes,59,+1 lap,6
7,8,Michael Schumacher,Mercedes,59,+1 lap,4
16,9,Kamui Kobayashi,Sauber Ferrari,59,+1 lap,2
10,10,Vitaly Petrov,Renault,59,+1 lap,1
17,11,Sergio Perez,Sauber Ferrari,59,+1 lap,0
19,12,Jaime Alguersuari,STR Ferrari,59,+1 lap,0
15,13,Paul di Resta,Force India Mercedes,59,+1 lap,0
12,14,Pastor Maldonado,Williams Cosworth,59,+1 lap,0
18,15,Sebastien Buemi,STR Ferrari,59,+1 lap,0
20,16,Heikki Kovalainen,Lotus Renault,58,+2 laps,0
24,17,Timo Glock,Virgin Cosworth,57,+3 laps,0
25,18,Jerome d'Ambrosio,Virgin Cosworth,57,+3 laps,0
22,19,Daniel Ricciardo,HRT Cosworth,57,+3 laps,0
21,20,Karun Chandhok,Lotus Renault,56,+4 laps,0
23,NC,Vitantonio Liuzzi,HRT Cosworth,37,DNF,0
4,NC,Jenson Button,McLaren Mercedes,35,DNF,0
11,NC,Rubens Barrichello,Williams Cosworth,16,DNF,0
9,NC,Nick Heidfeld,Renault,9,DNF,0
