,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:20.509,18
44,2,Lewis Hamilton,Mercedes,+0.081s,14
7,3,Kimi Räikkönen,Ferrari,+0.173s,16
77,4,Valtteri Bottas,Mercedes,+0.603s,18
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.879s,15
20,6,Kevin Magnussen,Haas Ferrari,+1.502s,15
31,7,Esteban Ocon,Force India Mercedes,+1.546s,16
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.801s,15
16,9,Charles Leclerc,Sauber Ferrari,+1.804s,17
8,10,Romain Grosjean,Haas Ferrari,+1.848s,16
11,11,Sergio Perez,Force India Mercedes,+1.977s,13
10,12,Pierre Gasly,Scuderia Toro Rosso Honda,+2.122s,20
55,13,Carlos Sainz,Renault,+2.228s,15
35,14,Sergey Sirotkin,Williams Mercedes,+2.269s,20
18,15,Lance Stroll,Williams Mercedes,+2.351s,19
9,16,Marcus Ericsson,Sauber Ferrari,+2.373s,25
14,17,Fernando Alonso,McLaren Renault,+2.383s,23
2,18,Stoffel Vandoorne,McLaren Renault,+2.478s,16
27,19,Nico Hulkenberg,Renault,+2.640s,10
28,20,Brendon Hartley,Scuderia Toro Rosso Honda,+2.655s,19
