,Position,Driver,Car,Time / Gap,Laps
11,1,Sergio Perez,Force India Mercedes,1:34.000,18
7,2,Kimi Räikkönen,Ferrari,+0.550s,28
31,3,Esteban Ocon,Force India Mercedes,+0.593s,17
28,4,Brendon Hartley,Scuderia Toro Rosso Honda,+1.024s,17
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.207s,13
10,6,Pierre Gasly,Scuderia Toro Rosso Honda,+1.438s,19
33,7,Max Verstappen,Red Bull Racing TAG Heuer,+1.665s,10
55,8,Carlos Sainz,Renault,+1.995s,15
27,9,Nico Hulkenberg,Renault,+2.107s,15
77,10,Valtteri Bottas,Mercedes,+2.238s,8
44,11,Lewis Hamilton,Mercedes,+2.546s,6
16,12,Charles Leclerc,Sauber Ferrari,+2.648s,10
20,13,Kevin Magnussen,Haas Ferrari,+3.066s,13
14,14,Fernando Alonso,McLaren Renault,+3.426s,14
8,15,Romain Grosjean,Haas Ferrari,+3.683s,13
9,16,Marcus Ericsson,Sauber Ferrari,+3.790s,11
5,17,Sebastian Vettel,Ferrari,+3.867s,4
35,18,Sergey Sirotkin,Williams Mercedes,+3.929s,10
18,19,Lance Stroll,Williams Mercedes,+4.253s,8
47,20,Lando Norris,McLaren Renault,+4.282s,9
