,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:21.105,27
7,2,Kimi Räikkönen,Ferrari,+0.270s,31
44,3,Lewis Hamilton,Mercedes,+0.287s,31
77,4,Valtteri Bottas,Mercedes,+0.698s,35
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+1.049s,28
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.191s,28
31,7,Esteban Ocon,Force India Mercedes,+1.825s,30
11,8,Sergio Perez,Force India Mercedes,+1.837s,32
16,9,Charles Leclerc,Sauber Ferrari,+1.860s,20
27,10,Nico Hulkenberg,Renault,+1.958s,30
8,11,Romain Grosjean,Haas Ferrari,+1.972s,31
55,12,Carlos Sainz,Renault,+2.088s,32
20,13,Kevin Magnussen,Haas Ferrari,+2.128s,28
10,14,Pierre Gasly,Scuderia Toro Rosso Honda,+2.297s,34
35,15,Sergey Sirotkin,Williams Mercedes,+2.409s,28
28,16,Brendon Hartley,Scuderia Toro Rosso Honda,+2.426s,16
18,17,Lance Stroll,Williams Mercedes,+2.461s,29
14,18,Fernando Alonso,McLaren Renault,+2.636s,23
2,19,Stoffel Vandoorne,McLaren Renault,+2.979s,30
9,20,Marcus Ericsson,Sauber Ferrari,,2
