,Position,Driver,Car,Laps,Time,Points
2,1,Ronnie Peterson,Lotus Ford,55,1:29:17.000,9
1,2,Emerson Fittipaldi,Lotus Ford,55,+0.800s,6
8,3,Peter   Revson,McLaren Ford,55,+28.800s,4
5,4,Jackie Stewart,Tyrrell Ford,55,+33.200s,3
6,5,Francois  Cevert ,Tyrrell Ford,55,+46.200s,2
10,6,Carlos Reutemann,Brabham Ford,55,+59.800s,1
23,7,Mike Hailwood,Surtees Ford,55,+88.700s,0
3,8,Jacky Ickx,Ferrari,54,+1 lap,0
29,9,David Purley,March Ford,54,+1 lap,0
16,10,George  Follmer ,Shadow Ford,54,+1 lap,0
17,11,Jackie Oliver,Shadow Ford,54,+1 lap,0
9,12,Rolf Stommelen,Brabham Ford,54,+1 lap,0
20,13,Jean-Pierre Beltoise,BRM,54,+1 lap,0
12,14,Graham Hill,Shadow Ford,54,+1 lap,0
7,15,Denny Hulme,McLaren Ford,53,+2 laps,0
25,NC,Howden  Ganley ,Iso Marlboro Ford,44,+11 laps,0
15,NC,Mike  Beuttler ,March Ford,34,DNF,0
21,NC,Niki Lauda,BRM,33,DNF,0
19,NC,Clay Regazzoni,BRM,31,DNF,0
24,NC,Carlos Pace,Surtees Ford,17,DNF,0
26,NC,Gijs van Lennep,Iso Marlboro Ford,14,DNF,0
28,NC,Rikky von Opel,Ensign Ford,10,DNF,0
11,NC,Wilson Fittipaldi,Brabham Ford,6,DNF,0
4,NC,Arturo Merzario,Ferrari,2,DNF,0
