,Position,Driver,Car,Laps,Time,Points
1,DQ,Nelson Piquet,Brabham Ford,63,1:43:53.760,0
6,DQ,Keke Rosberg,Williams Ford,63,DSQ,0
15,1,Alain Prost,Renault,63,OK,9
7,2,John Watson,McLaren Ford,63,+2.990s,6
12,3,Nigel Mansell,Lotus Ford,63,+36.860s,4
3,4,Michele Alboreto,Tyrrell Ford,63,+50.760s,3
9,5,Manfred Winkelhock,ATS Ford,62,+1 lap,2
28,6,Didier Pironi,Ferrari,62,+1 lap,1
4,7,Slim Borgudd,Tyrrell Ford,61,+2 laps,0
17,8,Jochen Mass,March Ford,61,+2 laps,0
31,9,Jean-Pierre Jarier,Osella Ford,60,+3 laps,0
30,10,Mauro Baldi,Arrows Ford,57,+6 laps,0
10,NC,Eliseo Salazar,ATS Ford,38,DNF,0
20,NC,Chico Serra,Fittipaldi Ford,36,DNF,0
2,NC,Riccardo Patrese,Brabham Ford,34,DNF,0
27,NC,Gilles Villeneuve,Ferrari,29,DNF,0
8,NC,Niki Lauda,McLaren Ford,22,DNF,0
16,NC,Rene Arnoux,Renault,21,DNF,0
5,NC,Carlos Reutemann,Williams Ford,21,DNF,0
11,NC,Elio de Angelis,Lotus Ford,21,DNF,0
25,NC,Eddie  Cheever,Ligier Matra,19,DNF,0
23,NC,Bruno Giacomelli,Alfa Romeo,16,DNF,0
26,NC,Jacques Laffite,Ligier Matra,15,DNF,0
22,NC,Andrea de Cesaris,Alfa Romeo,14,DNF,0
33,NC,Derek Daly,Theodore Ford,12,DNF,0
18,NC,Raul Boesel,March Ford,11,DNF,0
