,Position,Driver,Car,Time / Gap,Laps
2,1,Felipe Massa,Ferrari,1:15.306,22
22,2,Lewis Hamilton,McLaren Mercedes,+0.696s,22
23,3,Heikki Kovalainen,McLaren Mercedes,+0.749s,20
1,4,Kimi Räikkönen,Ferrari,+0.767s,21
4,5,Robert Kubica,Sauber BMW,+1.071s,19
5,6,Fernando Alonso,Renault,+1.094s,23
11,7,Jarno Trulli,Toyota,+1.452s,32
15,8,Sebastian Vettel,STR Ferrari,+1.532s,27
3,9,Nick Heidfeld,Sauber BMW,+1.564s,21
12,10,Timo Glock,Toyota,+1.580s,31
6,11,Nelson Piquet,Renault,+1.757s,31
9,12,David Coulthard,Red Bull Renault,+1.928s,21
10,13,Mark Webber,Red Bull Renault,+1.963s,22
7,14,Nico Rosberg,Williams Toyota,+2.088s,30
17,15,Rubens Barrichello,Honda,+2.185s,25
14,16,Sebastien Bourdais,STR Ferrari,+2.377s,27
8,17,Kazuki Nakajima,Williams Toyota,+2.390s,25
16,18,Jenson Button,Honda,+2.622s,21
21,19,Giancarlo Fisichella,Force India Ferrari,+2.766s,27
20,20,Adrian Sutil,Force India Ferrari,+3.367s,13
