,Position,Driver,Car,Laps,Time,Points
1,1,Sebastian Vettel,Red Bull Racing Renault,55,1:38:06.106,25
2,2,Mark Webber,Red Bull Racing Renault,55,+30.829s,18
9,3,Nico Rosberg,Mercedes,55,+33.650s,15
8,4,Romain Grosjean,Lotus Renault,55,+34.802s,12
3,5,Fernando Alonso,Ferrari,55,+67.181s,10
14,6,Paul di Resta,Force India Mercedes,55,+78.174s,8
10,7,Lewis Hamilton,Mercedes,55,+79.267s,6
4,8,Felipe Massa,Ferrari,55,+82.886s,4
6,9,Sergio Perez,McLaren Mercedes,55,+91.198s,2
15,10,Adrian Sutil,Force India Mercedes,55,+93.257s,1
16,11,Pastor Maldonado,Williams Renault,55,+95.989s,0
5,12,Jenson Button,McLaren Mercedes,55,+103.767s,0
12,13,Esteban Gutierrez ,Sauber Ferrari,55,+104.295s,0
11,14,Nico Hulkenberg,Sauber Ferrari,54,+1 lap,0
17,15,Valtteri Bottas,Williams Renault,54,+1 lap,0
19,16,Daniel Ricciardo,STR Ferrari,54,+1 lap,0
18,17,Jean-Eric Vergne,STR Ferrari,54,+1 lap,0
21,18,Giedo van der Garde,Caterham Renault,54,+1 lap,0
20,19,Charles Pic,Caterham Renault,54,+1 lap,0
22,20,Jules Bianchi,Marussia Cosworth,53,+2 laps,0
23,21,Max Chilton,Marussia Cosworth,53,+2 laps,0
7,NC,Kimi Räikkönen,Lotus Renault,0,DNF,0
