,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:41.349,19
2,2,Mark Webber,Red Bull Racing Renault,+0.222s,17
10,3,Lewis Hamilton,Mercedes,+0.231s,18
9,4,Nico Rosberg,Mercedes,+0.372s,19
8,5,Romain Grosjean,Lotus Renault,+0.483s,19
5,6,Jenson Button,McLaren Mercedes,+0.607s,19
11,7,Nico Hulkenberg,Sauber Ferrari,+0.706s,19
12,8,Esteban Gutierrez ,Sauber Ferrari,+0.933s,19
7,9,Kimi Räikkönen,Lotus Renault,+1.038s,18
18,10,Jean-Eric Vergne,STR Ferrari,+1.108s,21
3,11,Fernando Alonso,Ferrari,+1.167s,15
14,12,Paul di Resta,Force India Mercedes,+1.332s,23
17,13,Valtteri Bottas,Williams Renault,+1.349s,19
4,14,Felipe Massa,Ferrari,+1.353s,16
19,15,Daniel Ricciardo,STR Ferrari,+1.378s,18
16,16,Pastor Maldonado,Williams Renault,+1.449s,18
15,17,Adrian Sutil,Force India Mercedes,+1.640s,22
6,18,Sergio Perez,McLaren Mercedes,+1.793s,15
21,19,Giedo van der Garde,Caterham Renault,+3.123s,20
20,20,Charles Pic,Caterham Renault,+3.379s,21
23,21,Max Chilton,Marussia Cosworth,+4.272s,20
22,22,Jules Bianchi,Marussia Cosworth,+6.157s,15
