,Position,Driver,Car,Time
2,1,Phil Hill,Ferrari,1:58.800
6,2,Richie Ginther,Ferrari,1:58.800
8,3,Jo Bonnier,Porsche,1:58.800
4,4,Wolfgang von Trips,Ferrari,1:58.800
28,5,Stirling Moss,Lotus Climax,1:59.000
22,6,Tony Brooks,BRM Climax,1:59.000
16,7,Innes Ireland,Lotus Climax,1:59.200
18,8,Jim Clark,Lotus Climax,1:59.200
12,9,Jack Brabham,Cooper Climax,1:59.400
34,17,Henry Taylor,Lotus Climax,2:01.800
20,11,Graham Hill,BRM Climax,2:00.000
10,12,Dan Gurney,Porsche,2:00.200
36,13,Roy Salvadori,Cooper Climax,2:00.800
14,14,Bruce McLaren,Cooper Climax,2:01.000
46,15,Jackie  Lewis ,Cooper Climax,2:01.000
42,16,Masten Gregory,Lotus Climax,2:01.400
56,18,Carel Godin de Beaufort ,Porsche,2:02.000
58,19,Giancarlo Baghetti,Ferrari,2:02.000
26,20,Jack  Fairman,Lotus Climax,2:03.400
62,28,Massimo  Natili ,Cooper Maserati,2:10.200
52,22,Wolfgang Seidel,Lotus Climax,2:04.200
54,23,Keith  Greene ,Gilby Climax,2:06.000
50,24,Tony Maggs,Lotus Climax,2:06.400
44,25,Ian Burgess ,Lotus Climax,2:06.600
40,26,Gerry  Ashmore ,Lotus Climax,2:08.200
25,27,Tony  Marsh ,Lotus Climax,2:09.600
38,29,Tim  Parnell ,Lotus Climax,2:16.800
32,30,Lucien Bianchi,Lotus Climax,2:18.800
