,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:39.941,28
6,2,Nico Rosberg,Mercedes,+0.292s,32
22,3,Jenson Button,McLaren Mercedes,+0.378s,27
26,4,Daniil Kvyat,STR Renault,+0.946s,33
20,5,Kevin Magnussen,McLaren Mercedes,+1.046s,29
14,6,Fernando Alonso,Ferrari,+1.124s,27
1,7,Sebastian Vettel,Red Bull Racing Renault,+1.522s,20
40,8,Felipe Nasr,Williams Mercedes,+1.604s,19
27,9,Nico Hulkenberg,Force India Mercedes,+1.781s,24
38,10,Max Verstappen,STR Renault,+1.844s,32
19,11,Felipe Massa,Williams Mercedes,+1.966s,21
7,12,Kimi Räikkönen,Ferrari,+2.024s,23
13,13,Pastor Maldonado,Lotus Renault,+2.388s,28
99,14,Adrian Sutil,Sauber Ferrari,+2.392s,23
11,15,Sergio Perez,Force India Mercedes,+2.418s,23
21,16,Esteban Gutierrez ,Sauber Ferrari,+2.575s,24
3,17,Daniel Ricciardo,Red Bull Racing Renault,+2.657s,5
8,18,Romain Grosjean,Lotus Renault,+3.288s,26
