,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:37.107,13
6,2,Nico Rosberg,Mercedes,+0.883s,15
19,3,Felipe Massa,Williams Mercedes,+1.107s,19
77,4,Valtteri Bottas,Williams Mercedes,+1.330s,20
14,5,Fernando Alonso,Ferrari,+1.620s,13
3,6,Daniel Ricciardo,Red Bull Racing Renault,+1.820s,16
27,7,Nico Hulkenberg,Force India Mercedes,+1.853s,20
99,8,Adrian Sutil,Sauber Ferrari,+1.893s,22
7,9,Kimi Räikkönen,Ferrari,+2.036s,17
22,10,Jenson Button,McLaren Mercedes,+2.134s,22
20,11,Kevin Magnussen,McLaren Mercedes,+2.228s,19
13,12,Pastor Maldonado,Lotus Renault,+2.341s,18
8,13,Romain Grosjean,Lotus Renault,+2.454s,21
11,14,Sergio Perez,Force India Mercedes,+2.475s,21
26,15,Daniil Kvyat,STR Renault,+2.581s,19
21,16,Esteban Gutierrez ,Sauber Ferrari,+3.101s,22
25,17,Jean-Eric Vergne,STR Renault,+4.336s,12
1,18,Sebastian Vettel,Red Bull Racing Renault,+6.658s,25
