,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,Ferrari,1:26.064,14
3,2,Giancarlo Fisichella,Renault,+0.390s,18
2,3,Lewis Hamilton,McLaren Mercedes,+0.403s,12
23,4,Anthony Davidson,Super Aguri Honda,+0.427s,17
5,5,Felipe Massa,Ferrari,+0.483s,14
9,6,Nick Heidfeld,Sauber BMW,+0.689s,18
1,7,Fernando Alonso,McLaren Mercedes,+0.722s,10
4,8,Heikki Kovalainen,Renault,+0.873s,13
22,9,Takuma Sato,Super Aguri Honda,+1.202s,12
17,10,Alexander Wurz,Williams Toyota,+1.258s,9
15,11,Mark Webber,Red Bull Renault,+1.326s,13
10,12,Robert Kubica,Sauber BMW,+1.689s,19
11,13,Ralf Schumacher,Toyota,+1.823s,13
12,14,Jarno Trulli,Toyota,+1.833s,16
8,15,Rubens Barrichello,Honda,+1.975s,16
16,16,Nico Rosberg,Williams Toyota,+1.997s,5
7,17,Jenson Button,Honda,+2.055s,21
14,18,David Coulthard,Red Bull Renault,+2.144s,12
18,19,Vitantonio Liuzzi,STR Ferrari,+2.268s,15
19,20,Scott Speed,STR Ferrari,+2.421s,9
20,21,Adrian Sutil,Spyker Ferrari,+2.614s,19
21,22,Christijan Albers,Spyker Ferrari,+4.483s,7
