,Position,Driver,Car,Laps,Time,Points
6,1,Kimi Räikkönen,Ferrari,58,1:25:28.770,10
1,2,Fernando Alonso,McLaren Mercedes,58,+7.242s,8
2,3,Lewis Hamilton,McLaren Mercedes,58,+18.595s,6
9,4,Nick Heidfeld,Sauber BMW,58,+38.763s,5
3,5,Giancarlo Fisichella,Renault,58,+66.469s,4
5,6,Felipe Massa,Ferrari,58,+66.805s,3
16,7,Nico Rosberg,Williams Toyota,57,+1 lap,2
11,8,Ralf Schumacher,Toyota,57,+1 lap,1
12,9,Jarno Trulli,Toyota,57,+1 lap,0
4,10,Heikki Kovalainen,Renault,57,+1 lap,0
8,11,Rubens Barrichello,Honda,57,+1 lap,0
22,12,Takuma Sato,Super Aguri Honda,57,+1 lap,0
15,13,Mark Webber,Red Bull Renault,57,+1 lap,0
18,14,Vitantonio Liuzzi,STR Ferrari,57,+1 lap,0
7,15,Jenson Button,Honda,57,+1 lap,0
23,16,Anthony Davidson,Super Aguri Honda,56,+2 laps,0
20,17,Adrian Sutil,Spyker Ferrari,56,+2 laps,0
17,NC,Alexander Wurz,Williams Toyota,48,DNF,0
14,NC,David Coulthard,Red Bull Renault,48,DNF,0
10,NC,Robert Kubica,Sauber BMW,36,DNF,0
19,NC,Scott Speed,STR Ferrari,28,DNF,0
21,NC,Christijan Albers,Spyker Ferrari,10,DNF,0
