,Position,Driver,Car,Time / Gap,Laps
5,1,Felipe Massa,Ferrari,1:27.353,32
6,2,Kimi Räikkönen,Ferrari,+0.397s,33
2,3,Lewis Hamilton,McLaren Mercedes,+0.476s,29
3,4,Giancarlo Fisichella,Renault,+0.588s,33
9,5,Nick Heidfeld,Sauber BMW,+0.617s,27
17,6,Alexander Wurz,Williams Toyota,+0.628s,31
1,7,Fernando Alonso,McLaren Mercedes,+0.687s,25
16,8,Nico Rosberg,Williams Toyota,+0.702s,29
10,9,Robert Kubica,Sauber BMW,+0.928s,26
14,10,David Coulthard,Red Bull Renault,+1.142s,23
23,11,Anthony Davidson,Super Aguri Honda,+1.374s,28
12,12,Jarno Trulli,Toyota,+1.568s,33
22,13,Takuma Sato,Super Aguri Honda,+1.656s,23
7,14,Jenson Button,Honda,+1.713s,30
8,15,Rubens Barrichello,Honda,+2.189s,12
11,16,Ralf Schumacher,Toyota,+2.221s,26
15,17,Mark Webber,Red Bull Renault,+2.448s,11
4,18,Heikki Kovalainen,Renault,+2.744s,10
19,19,Scott Speed,STR Ferrari,+3.030s,28
20,20,Adrian Sutil,Spyker Ferrari,+3.755s,35
21,21,Christijan Albers,Spyker Ferrari,+3.822s,32
18,22,Vitantonio Liuzzi,STR Ferrari,+4.340s,16
