,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,McLaren Mercedes,1:29.214,23
5,2,Felipe Massa,Ferrari,+1.493s,7
35,3,Sebastian Vettel,Sauber BMW,+1.643s,22
2,4,Lewis Hamilton,McLaren Mercedes,+1.664s,14
7,5,Jenson Button,Honda,+1.948s,15
38,6,Kazuki Nakajima,Williams Toyota,+2.187s,21
14,7,David Coulthard,Red Bull Renault,+2.314s,9
4,8,Heikki Kovalainen,Renault,+2.357s,20
15,9,Mark Webber,Red Bull Renault,+2.447s,16
8,10,Rubens Barrichello,Honda,+2.523s,12
22,11,Takuma Sato,Super Aguri Honda,+2.568s,7
3,12,Giancarlo Fisichella,Renault,+2.797s,14
17,13,Alexander Wurz,Williams Toyota,+2.980s,18
20,14,Adrian Sutil,Spyker Ferrari,+4.829s,26
18,15,Vitantonio Liuzzi,STR Ferrari,+5.413s,8
21,16,Christijan Albers,Spyker Ferrari,+5.841s,10
9,17,Nick Heidfeld,Sauber BMW,+8.035s,12
23,18,Anthony Davidson,Super Aguri Honda,+10.007s,6
6,19,Kimi Räikkönen,Ferrari,+10.028s,7
11,20,Ralf Schumacher,Toyota,+10.336s,9
19,21,Scott Speed,STR Ferrari,+12.549s,9
12,22,Jarno Trulli,Toyota,+14.916s,11
