,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:27.035,23
4,2,Lando Norris,McLaren Mercedes,+0.779s,26
44,3,Lewis Hamilton,Mercedes,+0.780s,30
16,4,Charles Leclerc,Ferrari,+0.793s,26
77,5,Valtteri Bottas,Mercedes,+0.862s,30
55,6,Carlos Sainz,Ferrari,+0.888s,25
5,7,Sebastian Vettel,Aston Martin Mercedes,+1.027s,23
11,8,Sergio Perez,Red Bull Racing Honda,+1.128s,25
3,9,Daniel Ricciardo,McLaren Mercedes,+1.176s,28
31,10,Esteban Ocon,Alpine Renault,+1.380s,24
10,11,Pierre Gasly,AlphaTauri Honda,+1.414s,28
22,12,Yuki Tsunoda,AlphaTauri Honda,+1.565s,29
99,13,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.792s,26
14,14,Fernando Alonso,Alpine Renault,+1.838s,24
7,15,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.185s,27
6,16,Nicholas Latifi,Williams Mercedes,+2.192s,27
47,17,Mick Schumacher,Haas Ferrari,+2.192s,24
18,18,Lance Stroll,Aston Martin Mercedes,+2.562s,21
9,19,Nikita Mazepin,Haas Ferrari,+2.773s,23
63,20,George Russell,Williams Mercedes,+2.822s,29
