,Position,Driver,Car,Laps,Time,Points
9,1,Denny Hulme,Brabham Repco,100,2:34:34.300,9
14,2,Graham Hill,Lotus BRM,99,+1 lap,6
20,3,Chris Amon,Ferrari,98,+2 laps,4
16,4,Bruce McLaren,McLaren BRM,97,+3 laps,3
11,5,Pedro Rodriguez,Cooper Maserati,96,+4 laps,2
5,6,Mike Spence,BRM,96,+4 laps,1
18,NC,Lorenzo Bandini,Ferrari,81,DNF,0
6,NC,Piers   Courage,BRM,64,DNF,0
12,NC,Jim Clark,Lotus Climax,42,DNF,0
7,NC,John Surtees,Honda,32,DNF,0
17,NC,Jo Siffert,Cooper Maserati,31,DNF,0
10,NC,Jochen Rindt,Cooper Maserati,14,DNF,0
4,NC,Jackie Stewart,BRM,14,DNF,0
23,NC,Dan Gurney,Eagle Weslake,4,DNF,0
2,NC,Johnny  Servoz-Gavin ,Matra Ford,4,DNF,0
8,NC,Jack Brabham,Brabham Repco,0,DNF,0
