,Position,Driver,Car,Time / Gap,Laps
2,1,Heikki Kovalainen,McLaren Mercedes,1:41.307,35
1,2,Lewis Hamilton,McLaren Mercedes,+0.197s,34
22,3,Jenson Button,Brawn Mercedes,+0.234s,39
15,4,Sebastian Vettel,RBR Renault,+0.284s,37
10,5,Kamui Kobayashi,Toyota,+0.329s,34
12,6,Sebastien Buemi,STR Ferrari,+0.376s,37
14,7,Mark Webber,RBR Renault,+0.377s,34
23,8,Rubens Barrichello,Brawn Mercedes,+0.524s,38
16,9,Nico Rosberg,Williams Toyota,+0.624s,39
4,10,Kimi Räikkönen,Ferrari,+0.680s,39
20,11,Adrian Sutil,Force India Mercedes,+0.873s,28
17,12,Kazuki Nakajima,Williams Toyota,+0.938s,36
6,13,Nick Heidfeld,Sauber BMW,+0.971s,36
9,14,Jarno Trulli,Toyota,+1.102s,30
21,15,Vitantonio Liuzzi,Force India Mercedes,+1.223s,33
7,16,Fernando Alonso,Renault,+1.475s,29
3,17,Giancarlo Fisichella,Ferrari,+1.625s,37
8,18,Romain Grosjean,Renault,+1.714s,37
11,19,Jaime Alguersuari,STR Ferrari,+1.715s,39
5,20,Robert Kubica,Sauber BMW,+2.401s,13
