,Position,Driver,Car,Time / Gap,Laps
1,1,Lewis Hamilton,McLaren Mercedes,1:43.939,18
22,2,Jenson Button,Brawn Mercedes,+0.096s,20
15,3,Sebastian Vettel,RBR Renault,+0.214s,28
23,4,Rubens Barrichello,Brawn Mercedes,+0.268s,23
6,5,Nick Heidfeld,Sauber BMW,+0.728s,23
12,6,Sebastien Buemi,STR Ferrari,+0.748s,32
20,7,Adrian Sutil,Force India Mercedes,+0.749s,14
14,8,Mark Webber,RBR Renault,+0.866s,25
11,9,Jaime Alguersuari,STR Ferrari,+1.016s,33
9,10,Jarno Trulli,Toyota,+1.019s,25
5,11,Robert Kubica,Sauber BMW,+1.049s,22
2,12,Heikki Kovalainen,McLaren Mercedes,+1.184s,20
16,13,Nico Rosberg,Williams Toyota,+1.710s,27
17,14,Kazuki Nakajima,Williams Toyota,+1.740s,25
4,15,Kimi Räikkönen,Ferrari,+1.765s,27
7,16,Fernando Alonso,Renault,+1.926s,23
21,17,Vitantonio Liuzzi,Force India Mercedes,+2.300s,22
3,18,Giancarlo Fisichella,Ferrari,+2.328s,26
10,19,Kamui Kobayashi,Toyota,+2.425s,28
8,20,Romain Grosjean,Renault,+2.472s,27
