,Position,Driver,Car,Laps,Time,Points
5,1,Michael Schumacher,Ferrari,62,2:00:05.654,10
22,2,Rubens Barrichello,Stewart Ford,62,+53.306s,6
6,3,Eddie Irvine,Ferrari,62,+82.108s,4
14,4,Olivier Panis,Prost Mugen Honda,62,+104.402s,3
19,5,Mika Salo,Tyrrell Ford,61,+1 lap,2
12,6,Giancarlo Fisichella,Jordan Peugeot,61,+1 lap,1
23,7,Jan Magnussen,Stewart Ford,61,+1 lap,0
18,8,Jos Verstappen,Tyrrell Ford,60,+2 laps,0
8,9,Gerhard Berger,Benetton Renault,60,+2 laps,0
20,10,Ukyo Katayama,Minardi Hart,60,+2 laps,0
4,NC,Heinz-Harald Frentzen,Williams Renault,39,DNF,0
15,NC,Shinji Nakano,Prost Mugen Honda,36,DNF,0
17,NC,Nicola Larini,Sauber Petronas,24,DNF,0
7,NC,Jean Alesi,Benetton Renault,16,DNF,0
3,NC,Jacques Villeneuve,Williams Renault,16,DNF,0
11,NC,Ralf Schumacher,Jordan Peugeot,10,DNF,0
16,NC,Johnny Herbert,Sauber Petronas,9,DNF,0
21,NC,Jarno Trulli,Minardi Hart,7,DNF,0
10,NC,David Coulthard,McLaren Mercedes,1,DNF,0
9,NC,Mika Hakkinen,McLaren Mercedes,1,DNF,0
1,NC,Damon Hill,Arrows Yamaha,1,DNF,0
2,NC,Pedro Diniz,Arrows Yamaha,0,DNF,0
