,Position,Driver,Car,Time / Gap,Laps
16,1,Johnny Herbert,Sauber Petronas,1:21.188,30
5,2,Michael Schumacher,Ferrari,+0.142s,29
3,3,Jacques Villeneuve,Williams Renault,+0.257s,29
12,4,Giancarlo Fisichella,Jordan Peugeot,+0.275s,29
8,5,Gerhard Berger,Benetton Renault,+0.385s,29
9,6,Mika Hakkinen,McLaren Mercedes,+0.487s,30
4,7,Heinz-Harald Frentzen,Williams Renault,+0.697s,28
11,8,Ralf Schumacher,Jordan Peugeot,+0.751s,28
1,9,Damon Hill,Arrows Yamaha,+0.774s,30
7,10,Jean Alesi,Benetton Renault,+0.822s,22
10,11,David Coulthard,McLaren Mercedes,+0.832s,30
6,12,Eddie Irvine,Ferrari,+0.884s,30
22,13,Rubens Barrichello,Stewart Ford,+1.182s,26
17,14,Nicola Larini,Sauber Petronas,+1.195s,28
2,15,Pedro Diniz,Arrows Yamaha,+1.434s,27
18,16,Jos Verstappen,Tyrrell Ford,+1.868s,30
14,17,Olivier Panis,Prost Mugen Honda,+1.908s,27
19,18,Mika Salo,Tyrrell Ford,+2.295s,29
23,19,Jan Magnussen,Stewart Ford,+2.622s,27
21,20,Jarno Trulli,Minardi Hart,+3.990s,29
15,21,Shinji Nakano,Prost Mugen Honda,+4.342s,30
20,22,Ukyo Katayama,Minardi Hart,+18.165s,6
