,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:05.483,30
5,2,Sebastian Vettel,Ferrari,+0.147s,50
77,3,Valtteri Bottas,Mercedes,+0.216s,41
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.349s,33
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.390s,27
7,6,Kimi Räikkönen,Ferrari,+0.661s,54
20,7,Kevin Magnussen,Haas Ferrari,+1.108s,43
14,8,Fernando Alonso,McLaren Honda,+1.249s,27
27,9,Nico Hulkenberg,Renault,+1.252s,42
8,10,Romain Grosjean,Haas Ferrari,+1.280s,52
31,11,Esteban Ocon,Force India Mercedes,+1.366s,50
2,12,Stoffel Vandoorne,McLaren Honda,+1.376s,37
26,13,Daniil Kvyat,Toro Rosso,+1.423s,34
19,14,Felipe Massa,Williams Mercedes,+1.582s,50
55,15,Carlos Sainz,Toro Rosso,+1.617s,24
18,16,Lance Stroll,Williams Mercedes,+1.985s,46
11,17,Sergio Perez,Force India Mercedes,+2.026s,41
30,18,Jolyon Palmer,Renault,+2.140s,7
94,19,Pascal Wehrlein,Sauber Ferrari,+3.299s,49
9,20,Marcus Ericsson,Sauber Ferrari,+3.387s,51
