,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:05.092,18
44,2,Lewis Hamilton,Mercedes,+0.269s,21
77,3,Valtteri Bottas,Mercedes,+0.423s,19
7,4,Kimi Räikkönen,Ferrari,+0.519s,19
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.692s,24
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.804s,29
20,7,Kevin Magnussen,Haas Ferrari,+0.844s,21
8,8,Romain Grosjean,Haas Ferrari,+0.923s,22
26,9,Daniil Kvyat,Toro Rosso,+1.187s,28
55,10,Carlos Sainz,Toro Rosso,+1.192s,19
31,11,Esteban Ocon,Force India Mercedes,+1.282s,26
27,12,Nico Hulkenberg,Renault,+1.471s,18
2,13,Stoffel Vandoorne,McLaren Honda,+1.486s,18
30,14,Jolyon Palmer,Renault,+1.503s,22
14,15,Fernando Alonso,McLaren Honda,+1.507s,20
18,16,Lance Stroll,Williams Mercedes,+1.684s,22
19,17,Felipe Massa,Williams Mercedes,+1.773s,24
11,18,Sergio Perez,Force India Mercedes,+1.783s,28
9,19,Marcus Ericsson,Sauber Ferrari,+2.286s,21
94,20,Pascal Wehrlein,Sauber Ferrari,+2.376s,25
