,Position,Driver,Car,Laps,Time,Points
8,1,Peter Collins,Ferrari,36,2:40:00.300,8
6,2,Paul Frere,Ferrari,36,+111.300s,6
34,3,Stirling Moss,Maserati,36,+196.600s,3
10,4,Harry Schell,Vanwall,35,+1 lap,3
22,5,Luigi  Villoresi,Maserati,34,+2 laps,2
20,6,Andre Pilette,Ferrari,33,+3 laps,0
32,7,Jean Behra,Maserati,33,+3 laps,0
24,8,Louis  Rosier,Maserati,33,+3 laps,0
2,NC,Juan Manuel Fangio,Ferrari,23,DNF,0
12,NC,Maurice  Trintignant,Vanwall,11,DNF,0
28,NC,Piero  Scotti ,Connaught Alta,10,DNF,0
30,NC,Stirling Moss,Maserati,10,DNF,0
4,NC,Eugenio Castellotti,Ferrari,10,DNF,0
26,NC,Horace  Gould ,Maserati,2,DNF,0
36,NC,Paco  Godia,Maserati,0,DNF,0
