,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:21.552,10
2,2,Rubens Barrichello,Ferrari,+0.386s,11
35,3,Anthony Davidson,BAR Honda,+0.399s,24
6,4,Kimi Räikkönen,McLaren Mercedes,+1.472s,5
5,5,David Coulthard,McLaren Mercedes,+1.548s,8
3,6,Juan Pablo Montoya,Williams BMW,+2.201s,8
17,7,Olivier Panis,Toyota,+2.275s,8
38,8,Ryan Briscoe,Toyota,+2.556s,20
7,9,Jarno Trulli,Renault,+2.572s,13
9,10,Jenson Button,BAR Honda,+2.588s,14
8,11,Fernando Alonso,Renault,+2.639s,13
11,12,Giancarlo Fisichella,Sauber Petronas,+2.646s,13
16,13,Ricardo Zonta,Toyota,+2.684s,14
37,14,Bjorn Wirdheim,Jaguar Cosworth,+2.713s,23
19,15,Giorgio Pantano,Jordan Ford,+2.801s,15
4,16,Antonio Pizzonia,Williams BMW,+2.829s,13
18,17,Nick Heidfeld,Jordan Ford,+2.910s,13
39,18,Timo Glock,Jordan Ford,+3.291s,22
10,19,Takuma Sato,BAR Honda,+3.519s,13
12,20,Felipe Massa,Sauber Petronas,+3.666s,17
15,21,Christian Klien,Jaguar Cosworth,+4.282s,10
40,22,Bas Leinders,Minardi Cosworth,+4.522s,18
21,23,Zsolt Baumgartner,Minardi Cosworth,+6.744s,11
20,24,Gianmaria Bruni,Minardi Cosworth,+7.341s,12
14,25,Mark Webber,Jaguar Cosworth,,4
