,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,McLaren Mercedes,1:20.884,20
1,2,Michael Schumacher,Ferrari,+0.125s,30
3,3,Juan Pablo Montoya,Williams BMW,+0.301s,24
5,4,David Coulthard,McLaren Mercedes,+0.319s,19
17,5,Olivier Panis,Toyota,+0.468s,23
10,6,Takuma Sato,BAR Honda,+0.480s,22
4,7,Antonio Pizzonia,Williams BMW,+0.690s,26
9,8,Jenson Button,BAR Honda,+0.801s,19
2,9,Rubens Barrichello,Ferrari,+0.828s,19
8,10,Fernando Alonso,Renault,+1.064s,22
14,11,Mark Webber,Jaguar Cosworth,+1.115s,33
35,12,Anthony Davidson,BAR Honda,+1.472s,34
37,13,Bjorn Wirdheim,Jaguar Cosworth,+1.675s,23
18,14,Nick Heidfeld,Jordan Ford,+1.767s,19
39,15,Timo Glock,Jordan Ford,+1.813s,21
11,16,Giancarlo Fisichella,Sauber Petronas,+1.859s,23
7,17,Jarno Trulli,Renault,+1.904s,28
16,18,Ricardo Zonta,Toyota,+1.924s,28
19,19,Giorgio Pantano,Jordan Ford,+2.053s,22
15,20,Christian Klien,Jaguar Cosworth,+2.119s,30
38,21,Ryan Briscoe,Toyota,+2.286s,22
12,22,Felipe Massa,Sauber Petronas,+2.304s,20
40,23,Bas Leinders,Minardi Cosworth,+4.455s,17
21,24,Zsolt Baumgartner,Minardi Cosworth,+4.566s,16
20,25,Gianmaria Bruni,Minardi Cosworth,+5.481s,4
