,Position,Driver,Car,Time / Gap,Laps
14,1,Fernando Alonso,Ferrari,1:47.299,12
3,2,Daniel Ricciardo,Red Bull Racing Renault,+0.051s,15
6,3,Nico Rosberg,Mercedes,+0.189s,15
25,4,Jean-Eric Vergne,STR Renault,+0.394s,17
1,5,Sebastian Vettel,Red Bull Racing Renault,+0.412s,17
44,6,Lewis Hamilton,Mercedes,+0.439s,12
19,7,Felipe Massa,Williams Mercedes,+0.610s,15
77,8,Valtteri Bottas,Williams Mercedes,+0.906s,15
7,9,Kimi Räikkönen,Ferrari,+0.927s,16
21,10,Esteban Gutierrez ,Sauber Ferrari,+1.123s,20
27,11,Nico Hulkenberg,Force India Mercedes,+1.151s,11
20,12,Kevin Magnussen,McLaren Mercedes,+1.278s,9
22,13,Jenson Button,McLaren Mercedes,+1.300s,16
26,14,Daniil Kvyat,STR Renault,+1.338s,18
11,15,Sergio Perez,Force India Mercedes,+1.779s,15
99,16,Adrian Sutil,Sauber Ferrari,+1.816s,19
8,17,Romain Grosjean,Lotus Renault,+2.186s,17
13,18,Pastor Maldonado,Lotus Renault,+2.850s,15
17,19,Jules Bianchi,Marussia Ferrari,+3.077s,17
10,20,Kamui Kobayashi,Caterham Renault,+3.640s,17
4,21,Max Chilton,Marussia Ferrari,+3.922s,16
9,22,Marcus Ericsson,Caterham Renault,+4.299s,17
