,Position,Driver,Car,Time / Gap,Laps
14,1,Fernando Alonso,Ferrari,1:49.056,16
44,2,Lewis Hamilton,Mercedes,+0.122s,23
6,3,Nico Rosberg,Mercedes,+0.149s,24
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.818s,27
3,5,Daniel Ricciardo,Red Bull Racing Renault,+1.066s,21
25,6,Jean-Eric Vergne,STR Renault,+1.483s,11
7,7,Kimi Räikkönen,Ferrari,+1.727s,19
22,8,Jenson Button,McLaren Mercedes,+1.866s,21
26,9,Daniil Kvyat,STR Renault,+1.934s,26
11,10,Sergio Perez,Force India Mercedes,+2.075s,23
20,11,Kevin Magnussen,McLaren Mercedes,+2.161s,24
27,12,Nico Hulkenberg,Force India Mercedes,+2.548s,23
19,13,Felipe Massa,Williams Mercedes,+2.897s,20
13,14,Pastor Maldonado,Lotus Renault,+3.069s,25
77,15,Valtteri Bottas,Williams Mercedes,+3.090s,19
21,16,Esteban Gutierrez ,Sauber Ferrari,+3.115s,15
99,17,Adrian Sutil,Sauber Ferrari,+3.181s,22
8,18,Romain Grosjean,Lotus Renault,+3.850s,26
17,19,Jules Bianchi,Marussia Ferrari,+5.057s,15
9,20,Marcus Ericsson,Caterham Renault,+5.419s,26
10,21,Kamui Kobayashi,Caterham Renault,+5.551s,21
4,22,Max Chilton,Marussia Ferrari,+6.114s,17
