,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:29.055,9
44,2,Lewis Hamilton,Mercedes,+0.014s,19
5,3,Sebastian Vettel,Ferrari,+0.324s,23
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.855s,15
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.963s,13
31,6,Esteban Ocon,Force India Mercedes,+1.054s,12
27,7,Nico Hulkenberg,Renault,+1.260s,19
14,8,Fernando Alonso,McLaren Honda,+1.369s,13
11,9,Sergio Perez,Force India Mercedes,+1.508s,12
30,10,Jolyon Palmer,Renault,+1.709s,22
19,11,Felipe Massa,Williams Mercedes,+1.709s,21
2,12,Stoffel Vandoorne,McLaren Honda,+1.715s,18
55,13,Carlos Sainz,Toro Rosso,+1.744s,23
20,14,Kevin Magnussen,Haas Ferrari,+1.927s,12
18,15,Lance Stroll,Williams Mercedes,+1.956s,20
10,16,Pierre Gasly,Toro Rosso,+2.298s,25
8,17,Romain Grosjean,Haas Ferrari,+2.404s,13
9,18,Marcus Ericsson,Sauber Ferrari,+3.524s,22
94,19,Pascal Wehrlein,Sauber Ferrari,+3.643s,21
7,20,Kimi Räikkönen,Ferrari,+4.907s,12
