,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:48.719,4
31,2,Esteban Ocon,Force India Mercedes,+0.799s,3
11,3,Sergio Perez,Force India Mercedes,+2.626s,3
19,4,Felipe Massa,Williams Mercedes,+3.427s,3
18,5,Lance Stroll,Williams Mercedes,+3.624s,4
7,6,Kimi Räikkönen,Ferrari,,1
27,7,Nico Hulkenberg,Renault,,1
30,8,Jolyon Palmer,Renault,,1
9,9,Marcus Ericsson,Sauber Ferrari,,3
5,10,Sebastian Vettel,Ferrari,,1
14,11,Fernando Alonso,McLaren Honda,,2
94,12,Pascal Wehrlein,Sauber Ferrari,,2
55,13,Carlos Sainz,Toro Rosso,,1
2,14,Stoffel Vandoorne,McLaren Honda,,1
