,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:08.433,42
2,2,Rubens Barrichello,Ferrari,+0.713s,32
5,3,Ralf Schumacher,Williams BMW,+0.783s,43
6,4,Juan Pablo Montoya,Williams BMW,+0.855s,32
20,5,Heinz-Harald Frentzen,Arrows Cosworth,+0.993s,25
8,6,Felipe Massa,Sauber Petronas,+1.093s,25
7,7,Nick Heidfeld,Sauber Petronas,+1.159s,32
4,8,Kimi Räikkönen,McLaren Mercedes,+1.319s,28
12,9,Olivier Panis,BAR Honda,+1.347s,48
11,10,Jacques Villeneuve,BAR Honda,+1.440s,40
25,11,Allan McNish,Toyota,+1.539s,34
24,12,Mika Salo,Toyota,+1.571s,35
3,13,David Coulthard,McLaren Mercedes,+1.611s,28
21,14,Enrique Bernoldi,Arrows Cosworth,+1.657s,25
14,15,Jarno Trulli,Renault,+1.710s,32
15,16,Jenson Button,Renault,+1.796s,33
9,17,Giancarlo Fisichella,Jordan Honda,+2.037s,41
10,18,Takuma Sato,Jordan Honda,+2.583s,29
17,19,Pedro de la Rosa,Jaguar Cosworth,+2.624s,32
16,20,Eddie Irvine,Jaguar Cosworth,+2.875s,34
23,21,Mark Webber,Minardi Asiatech,+3.558s,29
22,22,Alex Yoong,Minardi Asiatech,+3.901s,35
