,Position,Driver,Car,Time
11,1,James Hunt,McLaren Ford,1:47.890
1,2,Niki Lauda,Ferrari,1:48.170
4,3,Patrick Depailler,Tyrrell Ford,1:48.590
2,4,Clay Regazzoni,Ferrari,1:48.690
8,5,Carlos Pace,Brabham Alfa Romeo,1:48.750
10,6,Ronnie Peterson,March Ford,1:49.070
5,7,Mario Andretti,Lotus Ford,1:49.190
28,8,John Watson,Penske Ford,1:49.220
3,9,Jody Scheckter,Tyrrell Ford,1:49.630
7,10,Carlos Reutemann,Brabham Alfa Romeo,1:49.790
9,11,Vittorio Brambilla,March Ford,1:49.790
6,12,Gunnar Nilsson,Lotus Ford,1:49.830
26,13,Jacques Laffite,Ligier Matra,1:50.060
12,14,Jochen Mass,McLaren Ford,1:50.100
17,15,Jean-Pierre Jarier,Shadow Ford,1:50.120
16,16,Tom Pryce,Shadow Ford,1:50.270
34,17,Hans-Joachim Stuck,March Ford,1:50.310
19,18,Alan  Jones,Surtees Ford,1:51.110
20,19,Jacky Ickx,Wolf-Williams,1:51.410
35,20,Arturo Merzario,March Ford,1:51.790
30,21,Emerson Fittipaldi,Fittipaldi Ford,1:52.110
21,22,Michel Leclere,Wolf-Williams,1:52.290
18,23,Brett Lunger,Surtees Ford,1:52.410
38,24,Henri Pescarolo,Surtees Ford,1:52.600
25,25,Guy Edwards,Hesketh Ford,1:52.630
33,26,Patrick Neve,Brabham Ford,1:52.820
24,27,Harald Ertl,Hesketh Ford,1:54.050
