,Position,Driver,Car,Laps,Time,Points
1,1,Niki Lauda,Ferrari,40,1:45:16.780,9
4,2,Patrick Depailler,Tyrrell Ford,40,+21.470s,6
16,3,Tom Pryce,Shadow Ford,40,+23.840s,4
34,4,Hans-Joachim Stuck,March Ford,40,+88.170s,3
3,5,Jody Scheckter,Tyrrell Ford,40,+116.460s,2
12,6,Jochen Mass,McLaren Ford,40,+118.270s,1
2,7,Clay Regazzoni,Ferrari,40,+135.240s,0
20,8,Jacky Ickx,Wolf-Williams,39,+1 lap,0
21,9,Renzo Zorzi,Wolf-Williams,39,+1 lap,0
8,10,Carlos Pace,Brabham Alfa Romeo,39,+1 lap,0
31,11,Ingo Hoffman,Fittipaldi Ford,39,+1 lap,0
7,12,Carlos Reutemann,Brabham Alfa Romeo,37,DNF,0
30,13,Emerson Fittipaldi,Fittipaldi Ford,37,+3 laps,0
10,14,Lella Lombardi,March Ford,36,+4 laps,0
17,NC,Jean-Pierre Jarier,Shadow Ford,33,DNF,0
11,NC,James Hunt,McLaren Ford,32,DNF,0
9,NC,Vittorio Brambilla,March Ford,15,DNF,0
26,NC,Jacques Laffite,Ligier Matra,14,DNF,0
5,NC,Ronnie Peterson,Lotus Ford,10,DNF,0
6,NC,Mario Andretti,Lotus Ford,6,DNF,0
28,NC,John Watson,Penske Ford,2,DNF,0
14,NC,Ian Ashley,BRM,2,DNF,0
