,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,67,1:32:29.845,25
77,2,Valtteri Bottas,Mercedes,67,+4.535s,18
7,3,Kimi Räikkönen,Ferrari,67,+6.732s,15
33,4,Max Verstappen,Red Bull Racing TAG Heuer,67,+7.654s,12
27,5,Nico Hulkenberg,Renault,67,+26.609s,10
8,6,Romain Grosjean,Haas Ferrari,67,+28.871s,8
11,7,Sergio Perez,Force India Mercedes,67,+30.556s,6
31,8,Esteban Ocon,Force India Mercedes,67,+31.750s,4
9,9,Marcus Ericsson,Sauber Ferrari,67,+32.362s,2
28,10,Brendon Hartley,Scuderia Toro Rosso Honda,67,+34.197s,1
20,11,Kevin Magnussen,Haas Ferrari,67,+34.919s,0
55,12,Carlos Sainz,Renault,67,+43.069s,0
2,13,Stoffel Vandoorne,McLaren Renault,67,+46.617s,0
10,14,Pierre Gasly,Scuderia Toro Rosso Honda,66,+1 lap,0
16,15,Charles Leclerc,Sauber Ferrari,66,+1 lap,0
14,16,Fernando Alonso,McLaren Renault,65,DNF,0
18,NC,Lance Stroll,Williams Mercedes,53,DNF,0
5,NC,Sebastian Vettel,Ferrari,51,DNF,0
35,NC,Sergey Sirotkin,Williams Mercedes,51,DNF,0
3,NC,Daniel Ricciardo,Red Bull Racing TAG Heuer,27,DNF,0
