,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing TAG Heuer,1:13.085,18
44,2,Lewis Hamilton,Mercedes,+0.026s,39
77,3,Valtteri Bottas,Mercedes,+0.105s,39
5,4,Sebastian Vettel,Ferrari,+0.225s,46
7,5,Kimi Räikkönen,Ferrari,+0.342s,41
8,6,Romain Grosjean,Haas Ferrari,+0.888s,34
20,7,Kevin Magnussen,Haas Ferrari,+1.104s,36
16,8,Charles Leclerc,Sauber Ferrari,+1.289s,41
27,9,Nico Hulkenberg,Renault,+1.411s,31
31,10,Esteban Ocon,Force India Mercedes,+1.423s,39
11,11,Sergio Perez,Force India Mercedes,+1.467s,38
55,12,Carlos Sainz,Renault,+1.507s,43
3,13,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.597s,36
9,14,Marcus Ericsson,Sauber Ferrari,+1.698s,38
10,15,Pierre Gasly,Scuderia Toro Rosso Honda,+1.708s,44
28,16,Brendon Hartley,Scuderia Toro Rosso Honda,+1.745s,45
14,17,Fernando Alonso,McLaren Renault,+1.751s,38
18,18,Lance Stroll,Williams Mercedes,+2.184s,36
35,19,Sergey Sirotkin,Williams Mercedes,+2.323s,41
2,20,Stoffel Vandoorne,McLaren Renault,+2.369s,34
