,Position,Driver,Car,Laps,Time,Points
18,1,Peter  Gethin ,BRM,55,1:18:12.600,9
25,2,Ronnie Peterson,March Ford,55,+0.010s,6
2,3,Francois  Cevert ,Tyrrell Ford,55,+0.090s,4
9,4,Mike Hailwood,Surtees Ford,55,+0.180s,3
19,5,Howden  Ganley ,BRM,55,+0.610s,2
12,6,Chris Amon,Matra,55,+32.360s,1
14,7,Jackie Oliver,McLaren Ford,55,+84.830s,0
5,8,Emerson Fittipaldi,Lotus Ford,54,+1 lap,0
20,9,Jo Siffert,BRM,53,+2 laps,0
28,10,Jo Bonnier,McLaren Ford,51,+4 laps,0
10,NC,Graham Hill,Brabham Ford,47,DNF,0
26,NC,Jean-Pierre Jarier,March Ford,47,+8 laps,0
24,NC,Mike  Beuttler ,March Ford,41,DNF,0
16,NC,Henri Pescarolo,March Ford,40,DNF,0
23,NC,Andrea de Adamich ,March Alfa Romeo,33,DNF,0
4,NC,Clay Regazzoni,Ferrari,17,DNF,0
3,NC,Jacky Ickx,Ferrari,15,DNF,0
30,NC,Jackie Stewart,Tyrrell Ford,15,DNF,0
22,NC,Nanni  Galli ,March Ford,11,DNF,0
27,NC,Silvio  Moser ,Bellasi Ford,5,DNF,0
11,NC,Tim   Schenken,Brabham Ford,5,DNF,0
21,NC,Helmut  Marko ,BRM,3,DNF,0
8,NC,Rolf Stommelen,Surtees Ford,,DNS,0
