,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:12.460,21
4,2,Jenson Button,McLaren Mercedes,+0.087s,19
2,3,Mark Webber,Red Bull Racing Renault,+0.137s,21
3,4,Lewis Hamilton,McLaren Mercedes,+0.162s,15
5,5,Fernando Alonso,Ferrari,+0.305s,17
14,6,Adrian Sutil,Force India Mercedes,+0.653s,22
8,7,Nico Rosberg,Mercedes,+0.826s,21
7,8,Michael Schumacher,Mercedes,+0.933s,19
15,9,Paul di Resta,Force India Mercedes,+0.959s,19
6,10,Felipe Massa,Ferrari,+1.123s,18
10,11,Vitaly Petrov,Renault,+1.378s,20
11,12,Rubens Barrichello,Williams Cosworth,+1.823s,19
19,13,Jaime Alguersuari,STR Ferrari,+1.826s,20
16,14,Kamui Kobayashi,Sauber Ferrari,+1.851s,24
12,15,Pastor Maldonado,Williams Cosworth,+1.994s,22
17,16,Sergio Perez,Sauber Ferrari,+2.087s,24
9,17,Bruno Senna,Renault,+2.091s,15
21,18,Jarno Trulli,Lotus Renault,+3.383s,24
20,19,Heikki Kovalainen,Lotus Renault,+3.566s,22
25,20,Jerome d'Ambrosio,Virgin Cosworth,+4.156s,26
23,21,Vitantonio Liuzzi,HRT Cosworth,+4.683s,23
22,22,Daniel Ricciardo,HRT Cosworth,+4.836s,23
24,23,Timo Glock,Virgin Cosworth,+5.524s,23
18,24,Sebastien Buemi,STR Ferrari,,3
