,Position,Driver,Car,Time / Gap,Laps
3,1,Lewis Hamilton,McLaren Mercedes,1:13.392,35
1,2,Sebastian Vettel,Red Bull Racing Renault,+0.167s,41
2,3,Mark Webber,Red Bull Racing Renault,+0.195s,41
5,4,Fernando Alonso,Ferrari,+0.206s,35
7,5,Michael Schumacher,Mercedes,+0.331s,38
6,6,Felipe Massa,Ferrari,+0.358s,39
4,7,Jenson Button,McLaren Mercedes,+0.395s,36
8,8,Nico Rosberg,Mercedes,+0.480s,42
14,9,Adrian Sutil,Force India Mercedes,+0.752s,41
15,10,Paul di Resta,Force India Mercedes,+1.415s,48
10,11,Vitaly Petrov,Renault,+1.464s,38
9,12,Bruno Senna,Renault,+1.539s,37
17,13,Sergio Perez,Sauber Ferrari,+1.578s,32
16,14,Kamui Kobayashi,Sauber Ferrari,+1.627s,45
18,15,Sebastien Buemi,STR Ferrari,+1.872s,44
19,16,Jaime Alguersuari,STR Ferrari,+1.996s,41
12,17,Pastor Maldonado,Williams Cosworth,+2.287s,43
11,18,Rubens Barrichello,Williams Cosworth,+2.511s,40
21,19,Jarno Trulli,Lotus Renault,+2.906s,36
20,20,Heikki Kovalainen,Lotus Renault,+2.946s,48
25,21,Jerome d'Ambrosio,Virgin Cosworth,+4.639s,39
24,22,Timo Glock,Virgin Cosworth,+4.659s,45
22,23,Daniel Ricciardo,HRT Cosworth,+4.975s,42
23,24,Vitantonio Liuzzi,HRT Cosworth,+5.084s,42
