,Position,Driver,Car,Time / Gap,Laps
2,1,Mark Webber,Red Bull Racing Renault,1:13.811,26
4,2,Jenson Button,McLaren Mercedes,+0.014s,25
3,3,Lewis Hamilton,McLaren Mercedes,+0.150s,20
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.214s,28
6,5,Felipe Massa,Ferrari,+0.696s,34
5,6,Fernando Alonso,Ferrari,+0.730s,26
7,7,Michael Schumacher,Mercedes,+1.351s,28
14,8,Nico Hulkenberg,Force India Mercedes,+1.367s,28
15,9,Paul di Resta,Force India Mercedes,+1.430s,31
8,10,Nico Rosberg,Mercedes,+1.510s,29
19,11,Jaime Alguersuari,STR Ferrari,+1.657s,29
10,12,Romain Grosjean,Renault,+1.736s,18
11,13,Rubens Barrichello,Williams Cosworth,+1.852s,27
9,14,Bruno Senna,Renault,+1.921s,32
16,15,Kamui Kobayashi,Sauber Ferrari,+1.936s,31
12,16,Pastor Maldonado,Williams Cosworth,+2.025s,27
17,17,Sergio Perez,Sauber Ferrari,+2.168s,35
18,18,Jean-Eric Vergne,STR Ferrari,+2.241s,33
20,19,Heikki Kovalainen,Lotus Renault,+2.703s,33
21,20,Luiz Razia,Lotus Renault,+3.784s,31
24,21,Timo Glock,Virgin Cosworth,+4.329s,29
25,22,Jerome d'Ambrosio,Virgin Cosworth,+4.842s,29
22,23,Daniel Ricciardo,HRT Cosworth,+5.141s,33
23,24,Jan Charouz,HRT Cosworth,+5.766s,37
