,Position,Driver,Car,Laps,Time,Points
20,1,Jody Scheckter,Wolf Ford,80,1:40:00.000,9
4,2,Patrick Depailler,Tyrrell Ford,80,+6.770s,6
2,3,Jochen Mass,McLaren Ford,80,+15.760s,4
17,4,Alan  Jones,Shadow Ford,80,+46.690s,3
23,5,Patrick Tambay,Ensign Ford,80,+63.260s,2
19,6,Vittorio Brambilla,Surtees Ford,78,DNF,1
14,7,Danny Ongais,Penske Ford,78,+2 laps,0
9,8,Alex Ribeiro,March Ford,78,+2 laps,0
5,9,Mario Andretti,Lotus Ford,77,DNF,0
16,10,Riccardo Patrese,Shadow Ford,76,DNF,0
30,11,Brett Lunger,McLaren Ford,76,DNF,0
21,12,Gilles Villeneuve,Ferrari,76,DNF,0
1,NC,James Hunt,McLaren Ford,61,DNF,0
27,NC,Patrick Neve,,56,DNF,0
3,NC,Ronnie Peterson,Tyrrell Ford,34,DNF,0
24,NC,Rupert Keegan,Hesketh Ford,32,DNF,0
18,NC,Hans Binder,Surtees Ford,31,DNF,0
28,NC,Emerson Fittipaldi,Fittipaldi Ford,29,DNF,0
10,NC,Ian Scheckter,March Ford,29,DNF,0
12,NC,Carlos Reutemann,Ferrari,20,DNF,0
8,NC,Hans-Joachim Stuck,Brabham Alfa Romeo,19,DNF,0
6,NC,Gunnar Nilsson,Lotus Ford,17,DNF,0
26,NC,Jacques Laffite,Ligier Matra,12,DNF,0
7,NC,John Watson,Brabham Alfa Romeo,1,DNF,0
22,NC,Clay Regazzoni,Ensign Ford,0,DNF,0
