,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Benetton Renault,1:29.238,16
5,2,Damon Hill,Williams Renault,+0.034s,21
27,3,Jean Alesi,Ferrari,+0.423s,22
6,4,David Coulthard,Williams Renault,+0.518s,19
28,5,Gerhard Berger,Ferrari,+1.229s,17
2,6,Johnny Herbert,Benetton Renault,+1.329s,20
8,7,Mika Hakkinen,McLaren Mercedes,+1.610s,20
14,8,Rubens Barrichello,Jordan Peugeot,+1.956s,21
7,9,Mark Blundell,McLaren Mercedes,+1.976s,22
15,10,Eddie Irvine,Jordan Peugeot,+2.181s,18
25,11,Martin Brundle,Ligier Mugen Honda,+2.628s,21
3,12,Ukyo Katayama,Tyrrell Yamaha,+2.998s,23
26,13,Olivier Panis,Ligier Mugen Honda,+3.126s,18
30,14,Heinz-Harald Frentzen,Sauber Ford,+3.491s,21
4,15,Mika Salo,Tyrrell Yamaha,+3.731s,22
23,16,Pierluigi Martini,Minardi Ford,+3.778s,19
24,17,Luca Badoer,Minardi Ford,+4.886s,20
29,18,Jean-Christophe Boullion,Sauber Ford,+5.113s,20
9,19,Massimiliano Papis,Footwork Hart,+5.735s,23
17,20,Andrea Montermini,Pacific Ilmor,+7.281s,7
16,21,Bertrand Gachot,Pacific Ilmor,+7.710s,7
22,22,Roberto Moreno,Forti Ford,+7.763s,22
10,23,Taki Inoue,Footwork Hart,+7.956s,15
21,24,Pedro Diniz,Forti Ford,+8.342s,21
