,Position,Driver,Car,Laps,Time,Points
2,1,Johnny Herbert,Benetton Renault,61,1:34:35.093,10
27,2,Jean Alesi,Ferrari,61,+16.479s,6
6,3,David Coulthard,Williams Renault,61,+23.888s,4
26,4,Olivier Panis,Ligier Mugen Honda,61,+93.168s,3
7,5,Mark Blundell,McLaren Mercedes,61,+108.172s,2
30,6,Heinz-Harald Frentzen,Sauber Ford,60,+1 lap,1
23,7,Pierluigi Martini,Minardi Ford,60,+1 lap,0
4,8,Mika Salo,Tyrrell Yamaha,60,+1 lap,0
29,9,Jean-Christophe Boullion,Sauber Ford,60,+1 lap,0
24,10,Luca Badoer,Minardi Ford,60,+1 lap,0
14,11,Rubens Barrichello,Jordan Peugeot,59,DNF,0
16,12,Bertrand Gachot,Pacific Ilmor,58,+3 laps,0
22,NC,Roberto Moreno,Forti Ford,48,DNF,0
1,NC,Michael Schumacher,Benetton Renault,45,DNF,0
5,NC,Damon Hill,Williams Renault,45,DNF,0
9,NC,Massimiliano Papis,Footwork Hart,28,DNF,0
3,NC,Ukyo Katayama,Tyrrell Yamaha,22,DNF,0
17,NC,Andrea Montermini,Pacific Ilmor,21,DNF,0
8,NC,Mika Hakkinen,McLaren Mercedes,20,DNF,0
28,NC,Gerhard Berger,Ferrari,20,DNF,0
25,NC,Martin Brundle,Ligier Mugen Honda,16,DNF,0
10,NC,Taki Inoue,Footwork Hart,16,DNF,0
21,NC,Pedro Diniz,Forti Ford,13,DNF,0
15,NC,Eddie Irvine,Jordan Peugeot,2,DNF,0
