,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Benetton Renault,1:31.390,19
27,2,Jean Alesi,Ferrari,+0.518s,22
6,3,David Coulthard,Williams Renault,+1.373s,15
2,4,Johnny Herbert,Benetton Renault,+1.672s,17
26,5,Olivier Panis,Ligier Mugen Honda,+2.247s,21
30,6,Heinz-Harald Frentzen,Sauber Ford,+2.779s,19
7,7,Mark Blundell,McLaren Mercedes,+2.931s,16
14,8,Rubens Barrichello,Jordan Peugeot,+2.963s,4
23,9,Pierluigi Martini,Minardi Ford,+4.405s,9
9,10,Massimiliano Papis,Footwork Hart,+5.248s,6
8,11,Mika Hakkinen,McLaren Mercedes,+6.861s,4
24,12,Luca Badoer,Minardi Ford,+7.508s,12
21,13,Pedro Diniz,Forti Ford,+7.569s,18
3,14,Ukyo Katayama,Tyrrell Yamaha,+7.774s,19
29,15,Jean-Christophe Boullion,Sauber Ford,+8.110s,14
17,16,Andrea Montermini,Pacific Ilmor,+8.585s,6
16,17,Bertrand Gachot,Pacific Ilmor,+12.556s,7
15,18,Eddie Irvine,Jordan Peugeot,+15.026s,5
25,19,Martin Brundle,Ligier Mugen Honda,+15.697s,15
4,20,Mika Salo,Tyrrell Yamaha,+15.881s,9
28,21,Gerhard Berger,Ferrari,+17.930s,6
5,22,Damon Hill,Williams Renault,+18.191s,2
22,23,Roberto Moreno,Forti Ford,+22.084s,9
10,24,Taki Inoue,Footwork Hart,+22.974s,5
