,Position,Driver,Car,Laps,Time,Points
2,1,Jackie Stewart,Tyrrell Ford,12,1:29:15.700,9
3,2,Francois  Cevert ,Tyrrell Ford,12,+30.100s,6
6,3,Clay Regazzoni,Ferrari,12,+37.100s,4
5,4,Mario Andretti,Ferrari,12,+125.000s,3
15,5,Ronnie Peterson,March Ford,12,+149.100s,2
25,6,Tim   Schenken,Brabham Ford,12,+178.600s,1
7,7,John Surtees,Surtees Ford,12,+199.000s,0
9,8,Reine   Wisell,Lotus Ford,12,+391.700s,0
24,9,Graham Hill,Brabham Ford,12,+397.000s,0
12,10,Rolf Stommelen,Surtees Ford,11,+1 lap,0
22,11,Vic  Elford ,BRM,11,+1 lap,0
17,12,Nanni  Galli ,March Alfa Romeo,10,+2 laps,0
8,NC,Emerson Fittipaldi,Lotus Ford,8,DNF,0
21,NC,Jo Siffert,BRM,6,DNF,0
10,NC,Chris Amon,Matra,6,DNF,0
20,NC,Peter  Gethin ,McLaren Ford,5,DNF,0
14,NC,Henri Pescarolo,March Ford,5,DNF,0
28,DQ,Mike  Beuttler ,March Ford,3,DSQ,0
18,NC,Denny Hulme,McLaren Ford,3,DNF,0
16,NC,Andrea de Adamich ,March Alfa Romeo,2,DNF,0
23,NC,Howden  Ganley ,BRM,2,DNF,0
4,NC,Jacky Ickx,Ferrari,1,DNF,0
