,Position,Driver,Car,Time / Gap,Laps
4,1,Heinz-Harald Frentzen,Williams Renault,1:20.289,26
12,2,Giancarlo Fisichella,Jordan Peugeot,+0.127s,18
3,3,Jacques Villeneuve,Williams Renault,+0.263s,26
7,4,Jean Alesi,Benetton Renault,+0.335s,21
14,5,Olivier Panis,Prost Mugen Honda,+0.438s,26
16,6,Johnny Herbert,Sauber Petronas,+0.587s,30
11,7,Ralf Schumacher,Jordan Peugeot,+0.641s,22
6,8,Eddie Irvine,Ferrari,+0.698s,23
5,9,Michael Schumacher,Ferrari,+0.912s,18
22,10,Rubens Barrichello,Stewart Ford,+0.980s,27
8,11,Alexander Wurz,Benetton Renault,+1.026s,29
9,12,Mika Hakkinen,McLaren Mercedes,+1.083s,24
17,13,Gianni Morbidelli,Sauber Petronas,+1.126s,26
10,14,David Coulthard,McLaren Mercedes,+1.179s,21
2,15,Pedro Diniz,Arrows Yamaha,+1.488s,30
19,16,Mika Salo,Tyrrell Ford,+1.559s,28
1,17,Damon Hill,Arrows Yamaha,+2.171s,18
18,18,Jos Verstappen,Tyrrell Ford,+2.261s,20
20,19,Ukyo Katayama,Minardi Hart,+2.419s,26
15,20,Shinji Nakano,Prost Mugen Honda,+2.641s,29
23,21,Jan Magnussen,Stewart Ford,+3.537s,25
21,22,Jarno Trulli,Minardi Hart,+3.842s,22
