,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:12.395,23
7,2,Kimi Räikkönen,Ferrari,+0.345s,26
77,3,Valtteri Bottas,Mercedes,+0.435s,29
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.545s,27
44,5,Lewis Hamilton,Mercedes,+0.835s,27
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.997s,24
55,7,Carlos Sainz,Toro Rosso,+1.005s,27
26,8,Daniil Kvyat,Toro Rosso,+1.168s,23
20,9,Kevin Magnussen,Haas Ferrari,+1.201s,21
2,10,Stoffel Vandoorne,McLaren Honda,+1.410s,21
11,11,Sergio Perez,Force India Mercedes,+1.541s,23
22,12,Jenson Button,McLaren Honda,+1.581s,26
31,13,Esteban Ocon,Force India Mercedes,+1.677s,21
19,14,Felipe Massa,Williams Mercedes,+1.677s,28
27,15,Nico Hulkenberg,Renault,+1.888s,24
8,16,Romain Grosjean,Haas Ferrari,+2.152s,23
18,17,Lance Stroll,Williams Mercedes,+2.280s,35
30,18,Jolyon Palmer,Renault,+2.769s,25
94,19,Pascal Wehrlein,Sauber Ferrari,+2.896s,29
9,20,Marcus Ericsson,Sauber Ferrari,+3.468s,26
