,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:12.720,38
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.487s,35
7,3,Kimi Räikkönen,Ferrari,+0.563s,46
26,4,Daniil Kvyat,Toro Rosso,+0.611s,41
55,5,Carlos Sainz,Toro Rosso,+0.680s,43
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+0.766s,36
11,7,Sergio Perez,Force India Mercedes,+1.079s,45
44,8,Lewis Hamilton,Mercedes,+1.153s,31
20,9,Kevin Magnussen,Haas Ferrari,+1.170s,46
77,10,Valtteri Bottas,Mercedes,+1.182s,39
2,11,Stoffel Vandoorne,McLaren Honda,+1.226s,42
22,12,Jenson Button,McLaren Honda,+1.261s,37
19,13,Felipe Massa,Williams Mercedes,+1.283s,46
8,14,Romain Grosjean,Haas Ferrari,+1.302s,44
31,15,Esteban Ocon,Force India Mercedes,+1.373s,47
18,16,Lance Stroll,Williams Mercedes,+1.754s,27
27,17,Nico Hulkenberg,Renault,+2.150s,41
30,18,Jolyon Palmer,Renault,+2.896s,8
9,19,Marcus Ericsson,Sauber Ferrari,+2.971s,32
94,20,Pascal Wehrlein,Sauber Ferrari,+2.975s,37
