,Position,Driver,Car,Time
28,1,Mario Andretti,Ferrari,1:28.473
1,2,Nelson Piquet,Brabham Ford,1:28.508
27,3,Patrick Tambay,Ferrari,1:28.830
2,4,Riccardo Patrese,Brabham Ford,1:29.898
15,5,Alain Prost,Renault,1:30.026
16,6,Rene Arnoux,Renault,1:30.097
6,7,Keke Rosberg,Williams Ford,1:31.834
23,8,Bruno Giacomelli,Alfa Romeo,1:32.352
22,9,Andrea de Cesaris,Alfa Romeo,1:32.546
8,10,Niki Lauda,McLaren Ford,1:32.782
3,11,Michele Alboreto,Tyrrell Ford,1:33.134
7,12,John Watson,McLaren Ford,1:33.185
5,13,Derek Daly,Williams Ford,1:33.333
25,14,Eddie  Cheever,Ligier Matra,1:33.377
31,15,Jean-Pierre Jarier,Osella Ford,1:33.531
35,16,Derek Warwick,Toleman Hart,1:33.628
11,17,Elio de Angelis,Lotus Ford,1:33.629
14,18,Roberto Guerrero,Ensign Ford,1:34.058
29,19,Marc Surer,Arrows Ford,1:34.343
4,20,Brian Henton,Tyrrell Ford,1:34.379
26,21,Jacques Laffite,Ligier Matra,1:34.659
36,22,Teo Fabi,Toleman Hart,1:34.780
12,23,Nigel Mansell,Lotus Ford,1:34.964
30,24,Mauro Baldi,Arrows Ford,1:34.977
10,25,Eliseo Salazar,ATS Ford,1:34.991
20,26,Chico Serra,Fittipaldi Ford,1:35.230
