,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:33.666,3
55,2,Carlos Sainz,Renault,+1.287s,3
16,3,Charles Leclerc,Sauber Ferrari,+1.346s,5
14,4,Fernando Alonso,McLaren Renault,+2.699s,4
5,5,Sebastian Vettel,Ferrari,+3.090s,5
2,6,Stoffel Vandoorne,McLaren Renault,+3.881s,4
10,7,Pierre Gasly,Scuderia Toro Rosso Honda,+4.651s,5
9,8,Marcus Ericsson,Sauber Ferrari,+4.784s,3
11,9,Sergio Perez,Force India Mercedes,+5.975s,4
3,10,Daniel Ricciardo,Red Bull Racing TAG Heuer,+6.072s,3
31,11,Esteban Ocon,Force India Mercedes,+6.421s,4
44,12,Lewis Hamilton,Mercedes,+7.077s,3
7,13,Kimi Räikkönen,Ferrari,+16.045s,3
18,14,Lance Stroll,Williams Mercedes,+28.733s,4
35,15,Sergey Sirotkin,Williams Mercedes,+30.427s,5
20,16,Kevin Magnussen,Haas Ferrari,,1
28,17,Brendon Hartley,Scuderia Toro Rosso Honda,,3
8,18,Romain Grosjean,Haas Ferrari,,1
27,19,Nico Hulkenberg,Renault,,2
33,20,Max Verstappen,Red Bull Racing TAG Heuer,,3
